policy_name,period,rff,picxfe,pitarg,xgap,inflation_gap,lagged_rff,rate_change
pyfrbus_baseline,2043Q3,3.0000106376503,1.9802627433485,2.0,0.01585286214184,-0.019737256651499946,3.0000125148829,-1.8772326000338069e-06
pyfrbus_baseline,2043Q4,3.0000090420028,1.9802627412889,2.0,0.01484312750444,-0.019737258711099992,3.0000106376503,-1.5956475003520154e-06
pyfrbus_baseline,2044Q1,3.0000076857023,1.9802627395383,2.0,0.01387065611357,-0.0197372604617001,3.0000090420028,-1.3563004999106454e-06
pyfrbus_baseline,2044Q2,3.0000065328469,1.9802627380503,2.0,0.01292162424138,-0.019737261949700047,3.0000076857023,-1.1528554000328484e-06
pyfrbus_baseline,2044Q3,3.0000055529198,1.9802627367854,2.0,0.01199808541533,-0.01973726321460001,3.0000065328469,-9.79927099908906e-07
pyfrbus_baseline,2044Q4,3.0000047199818,1.9802627357102,2.0,0.01110853079594,-0.01973726428979994,3.0000055529198,-8.329379999061359e-07
pyfrbus_baseline,2045Q1,3.0000040119846,1.9802627347965,2.0,0.01026164161378,-0.019737265203499943,3.0000047199818,-7.079971999779389e-07
pyfrbus_baseline,2045Q2,3.0000034101869,1.9802627340197,2.0,0.00946319054995,-0.0197372659802999,3.0000040119846,-6.01797700117146e-07
pyfrbus_baseline,2045Q3,3.000002898659,1.9802627333594,2.0,0.008715284618932,-0.019737266640599938,3.0000034101869,-5.115279000378337e-07
pyfrbus_baseline,2045Q4,3.0000024638601,1.9802627327982,2.0,0.008016961513824,-0.019737267201799913,3.000002898659,-4.347988999953145e-07
ppo_ann_direct,2040Q1,4.737779925764512,1.98026282937,2.0,0.03265173843832796,-0.019737170630000023,3.0000938526302,1.737686073134312
ppo_ann_direct,2040Q2,4.744136908082412,1.9625117349093382,2.0,-0.33282955373552114,-0.03748826509066183,4.737779925764512,0.006356982317900162
ppo_ann_direct,2040Q3,4.610124936751876,1.9407030228011777,2.0,-0.6044190889120246,-0.05929697719882232,4.744136908082412,-0.1340119713305361
ppo_ann_direct,2040Q4,4.399484945155918,1.9290303243092062,2.0,-0.9653102535202476,-0.07096967569079382,4.610124936751876,-0.2106399915959578
ppo_ann_direct,2041Q1,4.2843096353443055,1.913995110540947,2.0,-1.1519180461881597,-0.08600488945905305,4.399484945155918,-0.11517530981161261
ppo_ann_direct,2041Q2,4.175875320668642,1.9029602336775497,2.0,-1.3399719962380265,-0.09703976632245026,4.2843096353443055,-0.10843431467566322
ppo_ann_direct,2041Q3,4.095335293717902,1.8926679491068894,2.0,-1.4796584624071663,-0.1073320508931106,4.175875320668642,-0.08054002695074036
ppo_ann_direct,2041Q4,4.018126256715491,1.883823741635153,2.0,-1.6172848620437477,-0.11617625836484691,4.095335293717902,-0.07720903700241077
ppo_ann_direct,2042Q1,3.953146809891413,1.8750202410446903,2.0,-1.734275730440903,-0.12497975895530966,4.018126256715491,-0.0649794468240783
ppo_ann_direct,2042Q2,3.8969334304258556,1.8664472446034985,2.0,-1.8380619374853417,-0.13355275539650147,3.953146809891413,-0.05621337946555727
ppo_ann_direct,2042Q3,3.850232998534447,1.8578188260025594,2.0,-1.926863209614327,-0.14218117399744057,3.8969334304258556,-0.04670043189140882
ppo_ann_direct,2042Q4,3.8109181132377903,1.84914739931986,2.0,-2.004504327309255,-0.15085260068014006,3.850232998534447,-0.0393148852966565
ppo_ann_direct,2043Q1,3.778053002215666,1.8403454253344163,2.0,-2.0722782052366004,-0.15965457466558375,3.8109181132377903,-0.03286511102212408
