policy_name,action_date,state_date,inflation,inflation_gap,output_gap,lagged_policy_rate,lagged_policy_rate_gap,policy_rate,policy_rate_gap,rate_change,loss,discounted_loss
historical_actual_policy,1988-01-01,1988-01-01,3.019712701536914,1.0197126865386963,0.37008702754974365,6.916666666666667,4.916666507720947,6.663333333333334,4.663333333333334,-0.25333333333333297,1.1147139367927983,1.1147139367927983
historical_actual_policy,1988-04-01,1988-04-01,3.297757893079778,1.297757863998413,0.927920937538147,6.663333333333334,4.663333415985107,7.156666666666666,5.156666666666666,0.4933333333333323,2.139031876353364,2.11764155758983
historical_actual_policy,1988-07-01,1988-07-01,3.7315770487321043,1.7315770387649536,0.776435136795044,7.156666666666666,5.1566667556762695,7.983333333333333,5.983333333333333,0.8266666666666671,3.3681225650644993,3.301096926019716
historical_actual_policy,1988-10-01,1988-10-01,3.7976011745947336,1.7976012229919434,1.3704524040222168,7.983333333333333,5.983333110809326,8.47,6.470000000000001,0.48666666666666725,4.19412451885072,4.069554826516335
historical_actual_policy,1989-01-01,1989-01-01,4.054499388138266,2.054499387741089,1.6595312356948853,8.47,6.46999979019165,9.443333333333332,7.443333333333332,0.9733333333333309,5.692727513972479,5.468411335939183
historical_actual_policy,1989-04-01,1989-04-01,4.14610763700729,2.1461076736450195,1.7058708667755127,9.443333333333332,7.443333148956299,9.726666666666668,7.726666666666668,0.28333333333333677,6.06880364216057,5.771371878491582
historical_actual_policy,1989-07-01,1989-07-01,3.6844452365265568,1.6844452619552612,1.736431360244751,9.726666666666668,7.726666450500488,9.083333333333334,7.083333333333334,-0.6433333333333344,4.386340524908648,4.129652532714655
historical_actual_policy,1989-10-01,1989-10-01,3.5342103511643685,1.5342103242874146,1.2318886518478394,9.083333333333334,7.083333492279053,8.613333333333333,6.613333333333333,-0.47000000000000064,3.1346661593667373,2.9217137044024257
historical_actual_policy,1990-01-01,1990-01-01,3.5702529414064266,1.5702528953552246,1.624779224395752,8.613333333333333,6.613333225250244,8.25,6.25,-0.3633333333333333,3.798849022642571,3.505367780576122
historical_actual_policy,1990-04-01,1990-04-01,3.624671166203264,1.624671220779419,1.3009332418441772,8.25,6.25,8.243333333333332,6.243333333333332,-0.006666666666667709,3.485774669940932,3.184315281832637
historical_actual_policy,1990-07-01,1990-07-01,3.7499694075852297,1.7499693632125854,0.6959999799728394,8.243333333333332,6.243333339691162,8.16,6.16,-0.08333333333333215,3.3052952027941664,2.9892497340196353
historical_actual_policy,1990-10-01,1990-10-01,3.7822307480332995,1.7822307348251343,-0.8759956955909729,8.16,6.159999847412109,7.743333333333332,5.743333333333332,-0.41666666666666785,3.5773917198977503,3.2029756572928387
historical_actual_policy,1991-01-01,1991-01-01,3.6832524487839358,1.6832524538040161,-1.9923089742660522,7.743333333333332,5.743333339691162,6.426666666666667,4.426666666666667,-1.3166666666666655,4.991347460493105,4.424254878459808
