output_weight,rate_smoothing_weight,objective
0.9102821015130399,0.0015309059120638675,39.49336948989838
2.133403503223241,0.0015309059120638675,39.74936562963778
0.012873332935452241,0.04618878114026437,39.787574999420556
4.999999999999999,0.030170881682725817,39.88566804704066
0.9102821015130399,0.0010000000000000002,39.9119257854499
2.133403503223241,0.0010000000000000002,39.95639546704788
0.5946035575013602,0.005492802716530587,39.98204148532939
0.008408964152537146,0.04618878114026437,40.331388416259735
3.2660400359022246,0.008408964152537146,40.34829455143208
0.10825139517789366,0.030170881682725817,40.646480282242514
0.005492802716530587,0.04618878114026437,40.6976754658169
0.003587942716300282,0.04618878114026437,40.94185112258214
3.2660400359022246,0.005492802716530587,41.09911664638023
0.0023436729115920993,0.04618878114026437,41.10350221259395
0.0015309059120638675,0.04618878114026437,41.210029332101506
0.0010000000000000002,0.04618878114026437,41.28001747987363
4.999999999999999,0.019707861498850326,41.54639486902675
3.2660400359022246,0.003587942716300282,41.60821433149378
0.5946035575013602,0.003587942716300282,41.85426468017867
3.2660400359022246,0.0023436729115920993,41.94914952236942
3.2660400359022246,0.0015309059120638675,42.17555775834868
3.2660400359022246,0.0010000000000000002,42.32506803981102
4.999999999999999,0.012873332935452241,42.72419409015922
0.5946035575013602,0.0023436729115920993,43.20156113092693
0.3883998048578669,0.008408964152537146,43.24641773988163
4.999999999999999,0.008408964152537146,43.538107404076726
4.999999999999999,0.005492802716530587,44.09034605504659
0.5946035575013602,0.0015309059120638675,44.14252280994207
0.07071067811865474,0.030170881682725817,44.405527373669734
4.999999999999999,0.003587942716300282,44.46033710933653
4.999999999999999,0.0023436729115920993,44.70611436953681
0.5946035575013602,0.0010000000000000002,44.78573780552432
0.1657227008669994,0.019707861498850326,44.854986928795626
4.999999999999999,0.0015309059120638675,44.868447470427974
4.999999999999999,0.0010000000000000002,44.97526022011599
0.2537058625204809,0.012873332935452241,45.58272423163239
0.3883998048578669,0.005492802716530587,46.89364162834699
0.04618878114026437,0.030170881682725817,47.43991363851281
0.3883998048578669,0.003587942716300282,49.725960387881344
